"order","header","sdkPath","partition","namespace","status"
"807","cloneviewhelper.h","/um/cloneviewhelper.h","Monitor","Windows.Win32.Devices.Display","queued"
"808","highlevelmonitorconfigurationapi.h","/um/highlevelmonitorconfigurationapi.h","Monitor","Windows.Win32.Devices.Display","queued"
"809","lowlevelmonitorconfigurationapi.h","/um/lowlevelmonitorconfigurationapi.h","Monitor","Windows.Win32.Devices.Display","queued"
"810","physicalmonitorenumerationapi.h","/um/physicalmonitorenumerationapi.h","Monitor","Windows.Win32.Devices.Display","queued"
"811","MSChapp.h","/um/MSChapp.h","MsChap","Windows.Win32.System.PasswordManagement","queued"
"812","CluAdmEx.h","/um/CluAdmEx.h","MsCs","Windows.Win32.Networking.Clustering","queued"
"813","ClusApi.h","/um/ClusApi.h","MsCs","Windows.Win32.Networking.Clustering","queued"
"814","msclus.h","/um/msclus.h","MsCs","Windows.Win32.Networking.Clustering","queued"
"815","Resapi.h","/um/Resapi.h","MsCs","Windows.Win32.Networking.Clustering","queued"
"816","smbclnt.h","/um/smbclnt.h","MsCs","Windows.Win32.Networking.Clustering","queued"
"817","mshtmcid.h","/um/mshtmcid.h","MsHtml","Windows.Win32.Web.MsHtml","queued"
"818","mshtmdid.h","/um/mshtmdid.h","MsHtml","Windows.Win32.Web.MsHtml","queued"
"819","mshtmhst.h","/um/mshtmhst.h","MsHtml","Windows.Win32.Web.MsHtml","queued"
"820","Mshtml.h","/um/Mshtml.h","MsHtml","Windows.Win32.Web.MsHtml","queued"
"821","mshtmlc.h","/um/mshtmlc.h","MsHtml","Windows.Win32.Web.MsHtml","queued"
"822","mshtmldiagnostics.h","/um/mshtmldiagnostics.h","MsHtml","Windows.Win32.Web.MsHtml","queued"
"823","atsmedia.h","/shared/atsmedia.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"824","bdamedia.h","/shared/bdamedia.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"825","AtscPsipParser.h","/um/AtscPsipParser.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"826","bdatif.h","/um/bdatif.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"827","DSAttrib.h","/um/DSAttrib.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"828","DvbSiParser.h","/um/DvbSiParser.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"829","encdec.h","/um/encdec.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"830","mpeg2bits.h","/um/mpeg2bits.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"831","mpeg2data.h","/um/mpeg2data.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"832","mpeg2psiparser.h","/um/mpeg2psiparser.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"833","mpeg2structs.h","/um/mpeg2structs.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"834","msvidctl.h","/um/msvidctl.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"835","regbag.h","/um/regbag.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"836","sbe.h","/um/sbe.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"837","segment.h","/um/segment.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"838","tune.h","/um/tune.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"839","tuner.h","/um/tuner.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"840","tvratings_enum.h","/um/tvratings_enum.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"841","tvratings.h","/um/tvratings.h","MsTv","Windows.Win32.Media.DirectShow.Tv","queued"
"842","msxml.h","/um/msxml.h","MsXml","Windows.Win32.Data.Xml.MsXml","queued"
"843","MsXml6.h","/um/MsXml6.h","MsXml","Windows.Win32.Data.Xml.MsXml","queued"
"844","msxml6did.h","/um/msxml6did.h","MsXml","Windows.Win32.Data.Xml.MsXml","queued"
"845","msxmldid.h","/um/msxmldid.h","MsXml","Windows.Win32.Data.Xml.MsXml","queued"
"846","mmreg.h","/shared/mmreg.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"847","tvout.h","/shared/tvout.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"848","asferr.h","/um/asferr.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"849","digitalv.h","/um/digitalv.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"850","joystickapi.h","/um/joystickapi.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"851","mciapi.h","/um/mciapi.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"852","mciavi.h","/um/mciavi.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"853","mmddk.h","/um/mmddk.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"854","mmiscapi.h","/um/mmiscapi.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"855","msacmdlg.h","/um/msacmdlg.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"856","nserror.h","/um/nserror.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"857","Vfw.h","/um/Vfw.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"858","vfwext.h","/um/vfwext.h","Multimedia","Windows.Win32.Media.Multimedia","queued"
"859","ndattrib.h","/um/ndattrib.h","Ndf","Windows.Win32.NetworkManagement.NetworkDiagnosticsFramework","queued"
"860","ndfapi.h","/um/ndfapi.h","Ndf","Windows.Win32.NetworkManagement.NetworkDiagnosticsFramework","queued"
"861","ndhelper.h","/um/ndhelper.h","Ndf","Windows.Win32.NetworkManagement.NetworkDiagnosticsFramework","queued"
"862","ifdef.h","/shared/ifdef.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"863","hashtypes.h","/shared/ndis/hashtypes.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"864","ioctltypes.h","/shared/ndis/ioctltypes.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"865","ndisport.h","/shared/ndis/ndisport.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"866","nicswitchtypes.h","/shared/ndis/nicswitchtypes.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"867","objectheader.h","/shared/ndis/objectheader.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"868","offloadtypes.h","/shared/ndis/offloadtypes.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"869","oidtypes.h","/shared/ndis/oidtypes.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"870","status.h","/shared/ndis/status.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"871","types.h","/shared/ndis/types.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"872","version.h","/shared/ndis/version.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"873","ndisguid.h","/shared/ndisguid.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"874","ndkinfo.h","/shared/ndkinfo.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"875","ntddndis.h","/shared/ntddndis.h","Ndis","Windows.Win32.NetworkManagement.Ndis","queued"
"876","nb30.h","/um/nb30.h","NetBios","Windows.Win32.NetworkManagement.NetBios","queued"
"877","lmcons.h","/shared/lmcons.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"878","lmerr.h","/shared/lmerr.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"879","netevent.h","/shared/netevent.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"880","nettypes.h","/shared/nettypes.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"881","atacct.h","/um/atacct.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"882","lm.h","/um/lm.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"883","LMaccess.h","/um/LMaccess.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"884","LMalert.h","/um/LMalert.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"885","LMAPIbuf.h","/um/LMAPIbuf.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"886","LMat.h","/um/LMat.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"887","LMaudit.h","/um/LMaudit.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"888","LMConfig.h","/um/LMConfig.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"889","LMErrlog.h","/um/LMErrlog.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"890","LMJoin.h","/um/LMJoin.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"891","LMMsg.h","/um/LMMsg.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"892","LMRemUtl.h","/um/LMRemUtl.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"893","lmrepl.h","/um/lmrepl.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"894","lmserver.h","/um/lmserver.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"895","lmsname.h","/um/lmsname.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"896","LMSvc.h","/um/LMSvc.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"897","LMUse.h","/um/LMUse.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"898","lmuseflg.h","/um/lmuseflg.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"899","lmwksta.h","/um/lmwksta.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"900","netcfgn.h","/um/netcfgn.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"901","netcfgx.h","/um/netcfgx.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"902","netprov.h","/um/netprov.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"903","routprot.h","/um/routprot.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"904","rtinfo.h","/um/rtinfo.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"905","rtutils.h","/um/rtutils.h","NetMgmt","Windows.Win32.NetworkManagement.NetManagement","queued"
"906","NetSh.h","/um/NetSh.h","NetShell","Windows.Win32.NetworkManagement.NetShell","queued"
"907","napmicrosoftvendorids.h","/um/napmicrosoftvendorids.h","NetworkAccessProtection","Windows.Win32.Security.NetworkAccessProtection","queued"
"908","naptypes.h","/um/naptypes.h","NetworkAccessProtection","Windows.Win32.Security.NetworkAccessProtection","queued"
"909","nfcdtadev.h","/shared/nfcdtadev.h","Nfc","Windows.Win32.Devices.Nfc","queued"
"910","nfcradiodev.h","/shared/nfcradiodev.h","Nfc","Windows.Win32.Devices.Nfc","queued"
"911","nfcsedev.h","/shared/nfcsedev.h","Nfc","Windows.Win32.Devices.Nfc","queued"
"912","nfpdev.h","/shared/nfpdev.h","Nfp","Windows.Win32.Devices.Nfp","queued"
"913","netlistmgr.h","/um/netlistmgr.h","Nla","Windows.Win32.Networking.NetworkListManager","queued"
"914","authif.h","/um/authif.h","Nps","Windows.Win32.NetworkManagement.NetworkPolicyServer","queued"
"915","sdoias.h","/um/sdoias.h","Nps","Windows.Win32.NetworkManagement.NetworkPolicyServer","queued"
"916","pciprop.h","/shared/pciprop.h","NWifi","Windows.Win32.NetworkManagement.WiFi","queued"
"917","windot11.h","/shared/windot11.h","NWifi","Windows.Win32.NetworkManagement.WiFi","queued"
"918","WlanTypes.h","/shared/WlanTypes.h","NWifi","Windows.Win32.NetworkManagement.WiFi","queued"
"919","adhoc.h","/um/adhoc.h","NWifi","Windows.Win32.NetworkManagement.WiFi","queued"
"920","dot1x.h","/um/dot1x.h","NWifi","Windows.Win32.NetworkManagement.WiFi","queued"
"921","l2cmn.h","/um/l2cmn.h","NWifi","Windows.Win32.NetworkManagement.WiFi","queued"
"922","wlanapi.h","/um/wlanapi.h","NWifi","Windows.Win32.NetworkManagement.WiFi","queued"
"923","wlanihv.h","/um/wlanihv.h","NWifi","Windows.Win32.NetworkManagement.WiFi","queued"
"924","wlanihvtypes.h","/um/wlanihvtypes.h","NWifi","Windows.Win32.NetworkManagement.WiFi","queued"
"925","wlclient.h","/um/wlclient.h","NWifi","Windows.Win32.NetworkManagement.WiFi","queued"
"926","cscapi.h","/um/cscapi.h","Of","Windows.Win32.Storage.OfflineFiles","queued"
"927","cscobj.h","/um/cscobj.h","Of","Windows.Win32.Storage.OfflineFiles","queued"
"928","msopc.h","/um/msopc.h","Opc","Windows.Win32.Storage.Packaging.Opc","queued"
"929","gl.h","/um/gl/gl.h","OpenGL","Windows.Win32.Graphics.OpenGL","queued"
"930","glu.h","/um/gl/glu.h","OpenGL","Windows.Win32.Graphics.OpenGL","queued"
"931","drt.h","/um/drt.h","P2p","Windows.Win32.NetworkManagement.P2P","queued"
"932","p2p.h","/um/p2p.h","P2p","Windows.Win32.NetworkManagement.P2P","queued"
"933","PeerDist.h","/um/PeerDist.h","P2p","Windows.Win32.NetworkManagement.P2P","queued"
"934","pnrpdef.h","/um/pnrpdef.h","P2p","Windows.Win32.NetworkManagement.P2P","queued"
"935","pnrpns.h","/um/pnrpns.h","P2p","Windows.Win32.NetworkManagement.P2P","queued"
"936","wpc.h","/um/wpc.h","Parcon","Windows.Win32.System.ParentalControls","queued"
"937","wpcapi.h","/um/wpcapi.h","Parcon","Windows.Win32.System.ParentalControls","queued"
"938","wpcevent.h","/um/wpcevent.h","Parcon","Windows.Win32.System.ParentalControls","queued"
"939","isysmon.h","/um/isysmon.h","Perf","Windows.Win32.System.Performance","queued"
"940","LoadPerf.h","/um/LoadPerf.h","Perf","Windows.Win32.System.Performance","queued"
"941","Pdh.h","/um/Pdh.h","Perf","Windows.Win32.System.Performance","queued"
"942","pdhmsg.h","/um/pdhmsg.h","Perf","Windows.Win32.System.Performance","queued"
"943","perflib.h","/um/perflib.h","Perf","Windows.Win32.System.Performance","queued"
"944","profileapi.h","/um/profileapi.h","Perf","Windows.Win32.System.Performance","queued"
"945","winperf.h","/um/winperf.h","Perf","Windows.Win32.System.Performance","queued"
"946","PhotoAcquire.h","/um/PhotoAcquire.h","PicAcq","Windows.Win32.Media.PictureAcquisition","queued"
"947","PhotoAcquireProperties.h","/um/PhotoAcquireProperties.h","PicAcq","Windows.Win32.Media.PictureAcquisition","queued"
"948","namedpipeapi.h","/um/namedpipeapi.h","Pipes","Windows.Win32.System.Pipes","queued"
"949","pla.h","/um/pla.h","Pla","Windows.Win32.System.Performance","queued"
"950","appmgmt.h","/um/appmgmt.h","Policy","Windows.Win32.System.GroupPolicy","queued"
"951","GPEdit.h","/um/GPEdit.h","Policy","Windows.Win32.System.GroupPolicy","queued"
"952","UserEnv.h","/um/UserEnv.h","Policy","Windows.Win32.System.GroupPolicy","queued"
"953","batclass.h","/shared/batclass.h","Power","Windows.Win32.System.Power","queued"
"954","emi.h","/shared/emi.h","Power","Windows.Win32.System.Power","queued"
"955","poclass.h","/shared/poclass.h","Power","Windows.Win32.System.Power","queued"
"956","powerbase.h","/um/powerbase.h","Power","Windows.Win32.System.Power","queued"
"957","powersetting.h","/um/powersetting.h","Power","Windows.Win32.System.Power","queued"
"958","powrprof.h","/um/powrprof.h","Power","Windows.Win32.System.Power","queued"
"959","usbprint.h","/shared/usbprint.h","Printing","Windows.Win32.Graphics.Printing","queued"
"960","BiDiSpl.h","/um/BiDiSpl.h","Printing","Windows.Win32.Graphics.Printing","queued"
"961","compstui.h","/um/compstui.h","Printing","Windows.Win32.Graphics.Printing","queued"
"962","d4drvif.h","/um/d4drvif.h","Printing","Windows.Win32.Graphics.Printing","queued"
"963","d4iface.h","/um/d4iface.h","Printing","Windows.Win32.Graphics.Printing","queued"
"964","filterpipeline.h","/um/filterpipeline.h","Printing","Windows.Win32.Graphics.Printing","queued"
"965","imgerror.h","/um/imgerror.h","Printing","Windows.Win32.Graphics.Printing","queued"
"966","mxdc.h","/um/mxdc.h","Printing","Windows.Win32.Graphics.Printing","queued"
"967","prcomoem.h","/um/prcomoem.h","Printing","Windows.Win32.Graphics.Printing","queued"
"968","prdrvcom.h","/um/prdrvcom.h","Printing","Windows.Win32.Graphics.Printing","queued"
"969","PrinterExtension.h","/um/PrinterExtension.h","Printing","Windows.Win32.Graphics.Printing","queued"
"970","printerextensiondispid.h","/um/printerextensiondispid.h","Printing","Windows.Win32.Graphics.Printing","queued"
"971","printoem.h","/um/printoem.h","Printing","Windows.Win32.Graphics.Printing","queued"
"972","printpreview.h","/um/printpreview.h","Printing","Windows.Win32.Graphics.Printing","queued"
"973","prnasnot.h","/um/prnasnot.h","Printing","Windows.Win32.Graphics.Printing","queued"
"974","prnasntp.h","/um/prnasntp.h","Printing","Windows.Win32.Graphics.Printing","queued"
"975","prntfont.h","/um/prntfont.h","Printing","Windows.Win32.Graphics.Printing","queued"
"976","tcpxcv.h","/um/tcpxcv.h","Printing","Windows.Win32.Graphics.Printing","queued"
"977","winddiui.h","/um/winddiui.h","Printing","Windows.Win32.Graphics.Printing","queued"
"978","winppi.h","/um/winppi.h","Printing","Windows.Win32.Graphics.Printing","queued"
"979","winsplp.h","/um/winsplp.h","Printing","Windows.Win32.Graphics.Printing","queued"
"980","winspool.h","/um/winspool.h","Printing","Windows.Win32.Graphics.Printing","matched"
"981","wsdxcv.h","/um/wsdxcv.h","Printing","Windows.Win32.Graphics.Printing","queued"
"982","xpsrassvc.h","/um/xpsrassvc.h","Printing","Windows.Win32.Graphics.Printing","queued"
"983","prntvpt.h","/um/prntvpt.h","PrintTicket","Windows.Win32.Graphics.Printing.PrintTicket","queued"
"984","ProcessSnapshot.h","/um/ProcessSnapshot.h","Proc_Snap","Windows.Win32.System.Diagnostics.ProcessSnapshotting","queued"
"985","projectedfslib.h","/um/projectedfslib.h","ProjFs","Windows.Win32.Storage.ProjectedFileSystem","queued"
"986","propsys.h","/um/propsys.h","Properties","Windows.Win32.UI.Shell.PropertiesSystem","queued"
"987","Psapi.h","/um/Psapi.h","PsApi1","Windows.Win32.System.ProcessStatus","queued"
"988","Psapi.h","/um/Psapi.h","PsApi2","Windows.Win32.System.ProcessStatus","queued"
"989","pwm.h","/shared/pwm.h","PWM","Windows.Win32.Devices.Pwm","queued"
"990","qos.h","/shared/qos.h","Qos","Windows.Win32.NetworkManagement.QoS","queued"
"991","qosobjs.h","/shared/qosobjs.h","Qos","Windows.Win32.NetworkManagement.QoS","queued"
"992","qossp.h","/shared/qossp.h","Qos","Windows.Win32.NetworkManagement.QoS","queued"
"993","traffic.h","/shared/traffic.h","Qos","Windows.Win32.NetworkManagement.QoS","queued"
"994","qos2.h","/um/qos2.h","Qos","Windows.Win32.NetworkManagement.QoS","queued"
"995","qospol.h","/um/qospol.h","Qos","Windows.Win32.NetworkManagement.QoS","queued"
"996","tcerror.h","/um/tcerror.h","Qos","Windows.Win32.NetworkManagement.QoS","queued"
"997","tcguid.h","/um/tcguid.h","Qos","Windows.Win32.NetworkManagement.QoS","queued"
"998","tcpioctl.h","/um/tcpioctl.h","Qos","Windows.Win32.NetworkManagement.QoS","queued"
"999","wbcl.h","/um/wbcl.h","Qos","Windows.Win32.NetworkManagement.QoS","queued"
"1000","msrdc.h","/um/msrdc.h","Rdc","Windows.Win32.Networking.RemoteDifferentialCompression","queued"
"1001","rdpencomapi.h","/um/rdpencomapi.h","Rdp","Windows.Win32.System.DesktopSharing","queued"
"1002","rtccore.h","/um/rtccore.h","RealTimeCommunications","Windows.Win32.System.RealTimeCommunications","queued"
"1003","rtcerr.h","/um/rtcerr.h","RealTimeCommunications","Windows.Win32.System.RealTimeCommunications","queued"
"1004","transportsettings.h","/um/transportsettings.h","RealTimeCommunications","Windows.Win32.System.RealTimeCommunications","queued"
"1005","regstr.h","/um/regstr.h","Registry","Windows.Win32.System.Registry","queued"
"1006","statehelpers.h","/um/statehelpers.h","Registry","Windows.Win32.System.Registry","queued"
"1007","winreg.h","/um/winreg.h","Registry","Windows.Win32.System.Registry","queued"
"1008","rendezvoussession.h","/um/rendezvoussession.h","RemoteAssist","Windows.Win32.System.RemoteAssistance","queued"
"1009","msdrm.h","/um/msdrm.h","Rm","Windows.Win32.Data.RightsManagement","queued"
"1010","msdrmdefs.h","/um/msdrmdefs.h","Rm","Windows.Win32.Data.RightsManagement","queued"
"1011","msdrmerror.h","/um/msdrmerror.h","Rm","Windows.Win32.Data.RightsManagement","queued"
"1012","msdrmgetinfo.h","/um/msdrmgetinfo.h","Rm","Windows.Win32.Data.RightsManagement","queued"
"1013","rpc.h","/shared/rpc.h","Rpc","Windows.Win32.System.Rpc","queued"
"1014","rpcasync.h","/shared/rpcasync.h","Rpc","Windows.Win32.System.Rpc","queued"
"1015","rpcdce.h","/shared/rpcdce.h","Rpc","Windows.Win32.System.Rpc","queued"
"1016","rpcdcep.h","/shared/rpcdcep.h","Rpc","Windows.Win32.System.Rpc","queued"
"1017","rpcndr.h","/shared/rpcndr.h","Rpc","Windows.Win32.System.Rpc","queued"
"1018","Midles.h","/um/Midles.h","Rpc","Windows.Win32.System.Rpc","queued"
"1019","ndr64types.h","/um/ndr64types.h","Rpc","Windows.Win32.System.Rpc","queued"
"1020","rpcnsi.h","/um/rpcnsi.h","Rpc","Windows.Win32.System.Rpc","queued"
"1021","rpcnsip.h","/um/rpcnsip.h","Rpc","Windows.Win32.System.Rpc","queued"
"1022","rpcproxy.h","/um/rpcproxy.h","Rpc","Windows.Win32.System.Rpc","queued"
"1023","rpcssl.h","/um/rpcssl.h","Rpc","Windows.Win32.System.Rpc","queued"
"1024","Mgm.h","/um/Mgm.h","RRas","Windows.Win32.NetworkManagement.Rras","queued"
"1025","Mprapi.h","/um/Mprapi.h","RRas","Windows.Win32.NetworkManagement.Rras","queued"
"1026","Ras.h","/um/Ras.h","RRas","Windows.Win32.NetworkManagement.Rras","queued"
"1027","RasDlg.h","/um/RasDlg.h","RRas","Windows.Win32.NetworkManagement.Rras","queued"
"1028","raserror.h","/um/raserror.h","RRas","Windows.Win32.NetworkManagement.Rras","queued"
"1029","RassHost.h","/um/RassHost.h","RRas","Windows.Win32.NetworkManagement.Rras","queued"
"1030","RtmV2.h","/um/RtmV2.h","RRas","Windows.Win32.NetworkManagement.Rras","queued"
"1031","RestartManager.h","/um/RestartManager.h","RstMgr","Windows.Win32.System.RestartManager","queued"
"1032","filtereg.h","/um/filtereg.h","Search","Windows.Win32.System.Search","queued"
"1033","indexsrv.h","/um/indexsrv.h","Search","Windows.Win32.System.Search","queued"
"1034","msdadc.h","/um/msdadc.h","Search","Windows.Win32.System.Search","queued"
"1035","msdaguid.h","/um/msdaguid.h","Search","Windows.Win32.System.Search","queued"
"1036","msdaora.h","/um/msdaora.h","Search","Windows.Win32.System.Search","queued"
"1037","msdaosp.h","/um/msdaosp.h","Search","Windows.Win32.System.Search","queued"
"1038","msdasc.h","/um/msdasc.h","Search","Windows.Win32.System.Search","queued"
"1039","msdasql_interfaces.h","/um/msdasql_interfaces.h","Search","Windows.Win32.System.Search","queued"
"1040","msdasql.h","/um/msdasql.h","Search","Windows.Win32.System.Search","queued"
"1041","msdatsrc.h","/um/msdatsrc.h","Search","Windows.Win32.System.Search","queued"
"1042","msdshape.h","/um/msdshape.h","Search","Windows.Win32.System.Search","queued"
"1043","odbcinst.h","/um/odbcinst.h","Search","Windows.Win32.System.Search","queued"
"1044","odbcss.h","/um/odbcss.h","Search","Windows.Win32.System.Search","queued"
"1045","oledb.h","/um/oledb.h","Search","Windows.Win32.System.Search","queued"
"1046","oledbdep.h","/um/oledbdep.h","Search","Windows.Win32.System.Search","queued"
"1047","oledberr.h","/um/oledberr.h","Search","Windows.Win32.System.Search","queued"
"1048","oledbguid.h","/um/oledbguid.h","Search","Windows.Win32.System.Search","queued"
"1049","persist.h","/um/persist.h","Search","Windows.Win32.System.Search","queued"
"1050","query.h","/um/query.h","Search","Windows.Win32.System.Search","queued"
"1051","SearchAPI.h","/um/SearchAPI.h","Search","Windows.Win32.System.Search","queued"
"1052","simpdata.h","/um/simpdata.h","Search","Windows.Win32.System.Search","queued"
"1053","sql.h","/um/sql.h","Search","Windows.Win32.System.Search","queued"
"1054","sqlext.h","/um/sqlext.h","Search","Windows.Win32.System.Search","queued"
"1055","sqloledb.h","/um/sqloledb.h","Search","Windows.Win32.System.Search","queued"
"1056","sqlspi.h","/um/sqlspi.h","Search","Windows.Win32.System.Search","queued"
"1057","sqltypes.h","/um/sqltypes.h","Search","Windows.Win32.System.Search","queued"
"1058","sqlucode.h","/um/sqlucode.h","Search","Windows.Win32.System.Search","queued"
"1059","stgprop.h","/um/stgprop.h","Search","Windows.Win32.System.Search","queued"
"1060","structuredquery.h","/um/structuredquery.h","Search","Windows.Win32.System.Search","queued"
"1061","StructuredQueryCondition.h","/um/StructuredQueryCondition.h","Search","Windows.Win32.System.Search","queued"
"1062","subsmgr.h","/um/subsmgr.h","Search","Windows.Win32.System.Search","queued"
"1063","windowssearcherrors.h","/um/windowssearcherrors.h","Search","Windows.Win32.System.Search","queued"
"1064","winbio_err.h","/shared/winbio_err.h","SecBitomet","Windows.Win32.Devices.BiometricFramework","queued"
"1065","winbio_ioctl.h","/shared/winbio_ioctl.h","SecBitomet","Windows.Win32.Devices.BiometricFramework","queued"
"1066","winbio_types.h","/shared/winbio_types.h","SecBitomet","Windows.Win32.Devices.BiometricFramework","queued"
"1067","winbio_adapter.h","/um/winbio_adapter.h","SecBitomet","Windows.Win32.Devices.BiometricFramework","queued"
"1068","WinBio.h","/um/WinBio.h","SecBitomet","Windows.Win32.Devices.BiometricFramework","queued"
"1069","celib.h","/um/celib.h","Security","Windows.Win32.Security","queued"
"1070","securitybaseapi.h","/um/securitybaseapi.h","Security","Windows.Win32.Security","queued"
"1071","winsafer.h","/um/winsafer.h","Security.AppLocker","Windows.Win32.Security.AppLocker","queued"
"1072","scesvc.h","/um/scesvc.h","Security.ConfigurationSnapin","Windows.Win32.Security.ConfigurationSnapin","queued"
"1073","bcrypt.h","/shared/bcrypt.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1074","casetup.h","/um/casetup.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1075","bcrypt_provider.h","/um/cpdk/bcrypt_provider.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1076","cardmod.h","/um/cpdk/cardmod.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1077","cspdk.h","/um/cpdk/cspdk.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1078","msclmd.h","/um/cpdk/msclmd.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1079","ncrypt_provider.h","/um/cpdk/ncrypt_provider.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1080","sslprovider.h","/um/cpdk/sslprovider.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1081","cryptxml.h","/um/cryptxml.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1082","dpapi.h","/um/dpapi.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1083","i_cryptasn1tls.h","/um/i_cryptasn1tls.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1084","infocard.h","/um/infocard.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1085","mssign.h","/um/mssign.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1086","ncrypt.h","/um/ncrypt.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
